record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020120071421||반도체칩 본딩 시스템|한미반도체 주식회사,반도체칩 본딩 시스템,한미반도체 주식회사,1020120071421,,,포기,2012,,,H10W,,기판; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,295
1020090088338||반도체 패키지 제조용 플럭스 공급장치|한미반도체 주식회사,반도체 패키지 제조용 플럭스 공급장치,한미반도체 주식회사,1020090088338,,,취하,2009,,,H10W,,생산성; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,315
1019980064110||반도체팩키지의싱귤레이션및적재시스템|한미반도체 주식회사,반도체팩키지의싱귤레이션및적재시스템,한미반도체 주식회사,1019980064110,,,거절,1998,,,H10P,,생산성; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,318
1020060098091||반도체 제조장치|한미반도체 주식회사,반도체 제조장치,한미반도체 주식회사,1020060098091,,,포기,2006,,,H10P,,생산성; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,324
1020130072185||척테이블 및 척테이블 제조방법|한미반도체 주식회사,척테이블 및 척테이블 제조방법,한미반도체 주식회사,1020130072185,,,포기,2013,,,H10P,,반도체 장비; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,346
1020040096488||반도체 제조공정용 쏘잉시스템|한미반도체 주식회사,반도체 제조공정용 쏘잉시스템,한미반도체 주식회사,1020040096488,,,취하,2004,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,364
1020020052390||반도체 패키지 싱귤레이션 시스템|한미반도체 주식회사,반도체 패키지 싱귤레이션 시스템,한미반도체 주식회사,1020020052390,,,포기,2002,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,371
1020070072817||테이프 부착장치|한미반도체 주식회사,테이프 부착장치,한미반도체 주식회사,1020070072817,,,거절,2007,,,H10P,,기판; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,380
1020100017191||압축 성형장치 및 압축 성형방법|한미반도체 주식회사,압축 성형장치 및 압축 성형방법,한미반도체 주식회사,1020100017191,,,거절,2010,,,B29C; H10W; H05K,,기판,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,385
1020110129899||반도체 제조 장치|한미반도체 주식회사,반도체 제조 장치,한미반도체 주식회사,1020110129899,,,거절,2011,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,394
1020130009263||반도체패키지 가공장치 및 그 가공방법|한미반도체 주식회사,반도체패키지 가공장치 및 그 가공방법,한미반도체 주식회사,1020130009263,,,포기,2013,,,H10P; H10W; B08B,,반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,402
1020060002456||반도체 제조공정용 절단 및 처리장치|한미반도체 주식회사,반도체 제조공정용 절단 및 처리장치,한미반도체 주식회사,1020060002456,,,포기,2006,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,417
1020100022412||태양전지 셀 검사장치|한미반도체 주식회사,태양전지 셀 검사장치,한미반도체 주식회사,1020100022412,,,거절,2010,,,H02S; G01R; H10P,,공정,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,429
1020070048382||얼라인먼트 비전 방법 및 장치|한미반도체 주식회사,얼라인먼트 비전 방법 및 장치,한미반도체 주식회사,1020070048382,,,거절,2007,,,H10P,,반도체 장비; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,435
1020150136675||반도체 패키지 분리방법|한미반도체 주식회사,반도체 패키지 분리방법,한미반도체 주식회사,1020150136675,,,포기,2015,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,448
1020100057620||다이 본딩 장치의 본드 헤드|한미반도체 주식회사,다이 본딩 장치의 본드 헤드,한미반도체 주식회사,1020100057620,,,취하,2010,,,H10W,,기판; 웨이퍼,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,460
1020070013874||반도체 패키지 위치 보정시스템 및 위치 보정방법|한미반도체 주식회사,반도체 패키지 위치 보정시스템 및 위치 보정방법,한미반도체 주식회사,1020070013874,,,거절,2007,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,462
1020020064596||반도체패키지 적재장치|한미반도체 주식회사,반도체패키지 적재장치,한미반도체 주식회사,1020020064596,,,취하,2002,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,496
1020230074093|1029463680000|신규한 면역 활성 인터루킨 2 아날로그|한미약품 주식회사,신규한 면역 활성 인터루킨 2 아날로그,한미약품 주식회사,1020230074093,,1029463680000,등록,2023,2026,2026,C07K; C12N; A61K,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,517
1020220110267|1028973800000|mRNA 캡 유사체와 및 이의 용도|한미정밀화학주식회사,mRNA 캡 유사체와 및 이의 용도,한미정밀화학주식회사,1020220110267,,1028973800000,등록,2022,2025,2025,C07H; C12N; A61K,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,571
"1020230189789|1027320540000|신규한 GLP-1, GIP, 및 글루카곤 수용체 모두에 활성을 갖는 삼중 활성체 및 이를 포함하는 비만의 예방 또는 치료용 약학적 조성물|한미약품 주식회사","신규한 GLP-1, GIP, 및 글루카곤 수용체 모두에 활성을 갖는 삼중 활성체 및 이를 포함하는 비만의 예방 또는 치료용 약학적 조성물",한미약품 주식회사,1020230189789,,1027320540000,등록,2023,2024,2024,C07K; A61P; A61K,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,621
1020220040626|1026801460000|신규한 면역 활성 인터루킨 2 아날로그 결합체 및 이의 제조 방법|한미약품 주식회사,신규한 면역 활성 인터루킨 2 아날로그 결합체 및 이의 제조 방법,한미약품 주식회사,1020220040626,,1026801460000,등록,2022,2024,2024,C07K; A61K; A61P,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,625
1020220141352|1027501040000|갈색거저리 유충 효소처리물을 포함하는 근육세포 노화 억제용 조성물|가천대학교 산학협력단|주식회사 한미양행,갈색거저리 유충 효소처리물을 포함하는 근육세포 노화 억제용 조성물,가천대학교 산학협력단|주식회사 한미양행,1020220141352,,1027501040000,등록,2022,2025,2024,A61K; A61P; A23L,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,657
1020220141351|1027501020000|갈색거저리 유충 효소처리물을 포함하는 인지기능 개선용 조성물|가천대학교 산학협력단|주식회사 한미양행,갈색거저리 유충 효소처리물을 포함하는 인지기능 개선용 조성물,가천대학교 산학협력단|주식회사 한미양행,1020220141351,,1027501020000,등록,2022,2025,2024,A61K; A61P; A23L,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,658
1020230031991|1026924640000|mRNA 캡 유사체 및 이의 용도|한미정밀화학주식회사,mRNA 캡 유사체 및 이의 용도,한미정밀화학주식회사,1020230031991,,1026924640000,등록,2023,2024,2024,C07H; C12N; A61K,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,668
1020210141825|1026224910000|1300도 이상 고온에 견디는 내열 불연접착제의 제조 방법 및 이에 의해 제조된 불연접착제|한미르 주식회사,1300도 이상 고온에 견디는 내열 불연접착제의 제조 방법 및 이에 의해 제조된 불연접착제,한미르 주식회사,1020210141825,,1026224910000,등록,2021,2024,2024,C09J; C08L; C08K,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,797
1020230038699|1028532870000|초고온 내열 불연페인트의 제조 방법 및 이에 의해 제조된 불연페인트|한미르 주식회사,초고온 내열 불연페인트의 제조 방법 및 이에 의해 제조된 불연페인트,한미르 주식회사,1020230038699,,1028532870000,등록,2023,2025,2025,C09D; C08L; C08K,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,812
1020220145860|1025556740000|갈색거저리 유충 및 흰점박이꽃무지 유충의 효소처리물을 함유하는 여성 갱년기 증상의 예방 또는 치료용 조성물|주식회사 한미양행,갈색거저리 유충 및 흰점박이꽃무지 유충의 효소처리물을 함유하는 여성 갱년기 증상의 예방 또는 치료용 조성물,주식회사 한미양행,1020220145860,,1025556740000,등록,2022,2023,2023,A61K; A61P; A23L,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,815
1020250120288|1029501360000|스테비아 추출물 및 여주 추출물을 유효성분으로 함유하는 당뇨 예방 및 치료용 조성물|주식회사 한미양행,스테비아 추출물 및 여주 추출물을 유효성분으로 함유하는 당뇨 예방 및 치료용 조성물,주식회사 한미양행,1020250120288,,1029501360000,등록,2025,2026,2026,A61K; A61P; A23L,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,833
1020250148947|1029501680000|지반 침하 방지 및 액상화 보강을 위한 친환경 고화재 조성물 및 이를 이용한 지반 고화 방법|충북대학교 산학협력단|주식회사 한미그린텍|전욱,지반 침하 방지 및 액상화 보강을 위한 친환경 고화재 조성물 및 이를 이용한 지반 고화 방법,충북대학교 산학협력단|주식회사 한미그린텍|전욱,1020250148947,,1029501680000,등록,2025,2026,2026,C09K; C04B; E02D,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,835
1020250120293|1029501390000|스테비아 추출물을 유효성분으로 함유하는 항비만용 조성물|주식회사 한미양행,스테비아 추출물을 유효성분으로 함유하는 항비만용 조성물,주식회사 한미양행,1020250120293,,1029501390000,등록,2025,2026,2026,A61K; A61P; A23L,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,837
1020210109688|1024136910000|신규한 인슐린 아날로그 및 이의 용도|한미약품 주식회사,신규한 인슐린 아날로그 및 이의 용도,한미약품 주식회사,1020210109688,,1024136910000,등록,2021,2022,2022,C07K; A61K; A61P,,,False,True,False,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,863
1020170026773||플립핑 장치 및 플립핑 장치의 제어방법|한미반도체 주식회사,플립핑 장치 및 플립핑 장치의 제어방법,한미반도체 주식회사,1020170026773,,,거절,2017,,,H10P; H10W,,,True,False,True,30.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,138
1020200038886|1021739140000|고방사 열전도성 방열판의 제조 방법|주식회사 케이넷츠|한미르 주식회사,고방사 열전도성 방열판의 제조 방법,주식회사 케이넷츠|한미르 주식회사,1020200038886,,1021739140000,등록,2020,2020,2020,H05K; C09D; B22C,,방열,False,True,False,29.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,783
1020200162358|1024568080000|세라믹 나노방열 코팅을 이용한 고효율 방열시스템의 제조 방법 및 이에 의해 제조된 고효율 방열시스템|한미르 주식회사,세라믹 나노방열 코팅을 이용한 고효율 방열시스템의 제조 방법 및 이에 의해 제조된 고효율 방열시스템,한미르 주식회사,1020200162358,,1024568080000,등록,2020,2022,2022,B05D; C09D; C08K,,방열,False,True,False,29.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,810
1020070013822||반도체 패키지 처리 장치|한미반도체 주식회사,반도체 패키지 처리 장치,한미반도체 주식회사,1020070013822,1020080074542,,포기,2007,2008,,H10P; H05K,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,31
1020060133327||반도체 패키지 제조용 볼마운트장치|한미반도체 주식회사,반도체 패키지 제조용 볼마운트장치,한미반도체 주식회사,1020060133327,,,포기,2006,,,H10W; H10P,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,37
1020080054586||반도체 패키지 제조장치용 비전검사장치|한미반도체 주식회사,반도체 패키지 제조장치용 비전검사장치,한미반도체 주식회사,1020080054586,,,포기,2008,,,H10P; G01N,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,45
1020070071223||반도체 패키지 제조용 원형 패키지 집합체 절단장치 및절단방법|한미반도체 주식회사,반도체 패키지 제조용 원형 패키지 집합체 절단장치 및절단방법,한미반도체 주식회사,1020070071223,,,포기,2007,,,H10P; H10W,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,81
1020060067367||반도체 제조장비의 픽커용 흡착패드|한미반도체 주식회사,반도체 제조장비의 픽커용 흡착패드,한미반도체 주식회사,1020060067367,,,포기,2006,,,H10P; B65G,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,159
1020120061235||반도체 패키지 가공방법|한미반도체 주식회사,반도체 패키지 가공방법,한미반도체 주식회사,1020120061235,,,거절,2012,,,H10W; H10P,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,178
1020060098971||반도체 패키지 제조용 볼 마운터의 볼 공급장치|한미반도체 주식회사,반도체 패키지 제조용 볼 마운터의 볼 공급장치,한미반도체 주식회사,1020060098971,,,포기,2006,,,H05K; H10P,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,184
1019980029361||반도체팩키지용자동몰딩장치|한미반도체 주식회사,반도체팩키지용자동몰딩장치,한미반도체 주식회사,1019980029361,,,거절,1998,,,H10W; B29C,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,206
1020130086851||LED 몰딩 금형|한미반도체 주식회사,LED 몰딩 금형,한미반도체 주식회사,1020130086851,,,취하,2013,,,H10W; H10H,,공정,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,252
1020110145950||픽업유닛 및 픽업장치|한미반도체 주식회사,픽업유닛 및 픽업장치,한미반도체 주식회사,1020110145950,,,거절,2011,,,B65G; H10P,,소자,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,281
"1020100092635||웨이퍼 마캉장치, 마킹위치 검사부재 및 웨이퍼 마킹장치의 제어방법|한미반도체 주식회사","웨이퍼 마캉장치, 마킹위치 검사부재 및 웨이퍼 마킹장치의 제어방법",한미반도체 주식회사,1020100092635,,,거절,2010,,,H10P; H10W,,웨이퍼,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,283
1020010017150||반도체 금형 어셈블리의 변형 방지구조|한미반도체 주식회사,반도체 금형 어셈블리의 변형 방지구조,한미반도체 주식회사,1020010017150,,,거절,2001,,,H10W; B29C,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,299
1020100106769||웨이퍼 검사장치 및 이를 구비한 웨이퍼 검사 시스템|한미반도체 주식회사,웨이퍼 검사장치 및 이를 구비한 웨이퍼 검사 시스템,한미반도체 주식회사,1020100106769,,,포기,2010,,,H10P; G01N,,웨이퍼,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,303
1020070106836||반도체 패키지 이송장치의 흡착패드|한미반도체 주식회사,반도체 패키지 이송장치의 흡착패드,한미반도체 주식회사,1020070106836,,,포기,2007,,,H10P; H05K,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,308
1020080004687||메모리카드 가공장치|한미반도체 주식회사,메모리카드 가공장치,한미반도체 주식회사,1020080004687,,,포기,2008,,,H10P; B26D,,생산성,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,310
1020000027906||마이크로비지에이 싱귤레이션 장치|한미반도체 주식회사,마이크로비지에이 싱귤레이션 장치,한미반도체 주식회사,1020000027906,,,취하,2000,,,H10P; H10W,,생산성,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,317
1020030077831||필름형 반도체 패키지 절단장치|한미반도체 주식회사,필름형 반도체 패키지 절단장치,한미반도체 주식회사,1020030077831,,,포기,2003,,,H10P; H10W,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,334
1020080061282||자재 이송용 쏘팅픽커|한미반도체 주식회사,자재 이송용 쏘팅픽커,한미반도체 주식회사,1020080061282,,,거절,2008,,,H10P; H05K,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,357
1020110058493||반도체 자재용 또는 LED자재용 절단장치 및 반도체 자재 또는 LED자재의 절단방법|한미반도체 주식회사,반도체 자재용 또는 LED자재용 절단장치 및 반도체 자재 또는 LED자재의 절단방법,한미반도체 주식회사,1020110058493,,,거절,2011,,,H10P; H10H,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,369
1020100039929||반도체 검사장비의 백라이트 유닛|한미반도체 주식회사,반도체 검사장비의 백라이트 유닛,한미반도체 주식회사,1020100039929,,,거절,2010,,,H10P; G01N,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,383
1020080063310||메모리카드 가공장치|한미반도체 주식회사,메모리카드 가공장치,한미반도체 주식회사,1020080063310,,,취하,2008,,,H10P; H10W,,생산성,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,388
1020040048570||반도체 패키지 정렬방법|한미반도체 주식회사,반도체 패키지 정렬방법,한미반도체 주식회사,1020040048570,,,취하,2004,,,H10P; H10B,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,405
1020090076202||웨이퍼 검사장치|한미반도체 주식회사,웨이퍼 검사장치,한미반도체 주식회사,1020090076202,,,취하,2009,,,H10P; G01N,,웨이퍼,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,433
1020080030274||메모리카드의 외형 가공장치|한미반도체 주식회사,메모리카드의 외형 가공장치,한미반도체 주식회사,1020080030274,,,포기,2008,,,G06K; H10P,,생산성,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,438
1020090116525||웨이퍼 검사장비의 웨이퍼 이송장치|한미반도체 주식회사,웨이퍼 검사장비의 웨이퍼 이송장치,한미반도체 주식회사,1020090116525,,,거절,2009,,,H10P; B65G,,웨이퍼,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,451
1020070013823||반도체 패키지 처리 장치|한미반도체 주식회사,반도체 패키지 처리 장치,한미반도체 주식회사,1020070013823,,,거절,2007,,,H10P; H05K,,반도체,True,False,True,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,455
1020210042319|1025452500000|신규한 면역 활성 인터루킨 2 아날로그|한미약품 주식회사,신규한 면역 활성 인터루킨 2 아날로그,한미약품 주식회사,1020210042319,,1025452500000,등록,2021,2023,2023,C07K; C12N,,,False,True,False,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,506
1020230171714|1027259750000|인공지능 기반으로 비정형 데이터를 이용하여 건설공사 안전 정보를 제공하는 방법 및 이를 이용한 안전 정보 제공 서버|(주)한미글로벌건축사사무소,인공지능 기반으로 비정형 데이터를 이용하여 건설공사 안전 정보를 제공하는 방법 및 이를 이용한 안전 정보 제공 서버,(주)한미글로벌건축사사무소,1020230171714,,1027259750000,등록,2023,2024,2024,G06Q; G06N,,,False,True,False,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,663
"1020220128883|1025837680000|글루카곤, GLP-1 및 GIP 수용체 모두에 활성을 갖는 삼중 활성체 또는 이의 결합체의 간 질환에 대한 치료적 용도|한미약품 주식회사","글루카곤, GLP-1 및 GIP 수용체 모두에 활성을 갖는 삼중 활성체 또는 이의 결합체의 간 질환에 대한 치료적 용도",한미약품 주식회사,1020220128883,,1025837680000,등록,2022,2023,2023,A61K; A61P,,,False,True,False,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,691
1020220076363|1025564110000|신규 치료학적 효소 융합단백질 및 이의 용도|한미약품 주식회사,신규 치료학적 효소 융합단백질 및 이의 용도,한미약품 주식회사,1020220076363,,1025564110000,등록,2022,2023,2023,C12N; A61K,,,False,True,False,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,694
1020210017258|1029549150000|축분처리장치|한미이앤씨 주식회사,축분처리장치,한미이앤씨 주식회사,1020210017258,,1029549150000,등록,2021,2026,2026,C05F; B01F,,,False,True,False,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,772
1020230079998|1029549160000|축분처리장치|한미이앤씨 주식회사,축분처리장치,한미이앤씨 주식회사,1020230079998,,1029549160000,등록,2023,2026,2026,C05F; B01F,,,False,True,False,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,775
1020210155522|1027390390000|방염성능을 갖는 불연세라믹 도료의 제조 방법 및 이에 의해 제조된 불연세라믹 도료|한미르 주식회사,방염성능을 갖는 불연세라믹 도료의 제조 방법 및 이에 의해 제조된 불연세라믹 도료,한미르 주식회사,1020210155522,,1027390390000,등록,2021,2024,2024,C09D; C08K,,,False,True,False,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,785
1020240121586|1029481010000|함침용 난연제 조성물 및 이의 제조방법|한미르 주식회사,함침용 난연제 조성물 및 이의 제조방법,한미르 주식회사,1020240121586,,1029481010000,등록,2024,2026,2026,C09K; C09D,,,False,True,False,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,801
1020210179592|1027390250000|소화전 및 소방 안전구역용 1000도 불연내화기능을 갖는 기능성 접착 코팅제의 제조 방법|한미르 주식회사,소화전 및 소방 안전구역용 1000도 불연내화기능을 갖는 기능성 접착 코팅제의 제조 방법,한미르 주식회사,1020210179592,,1027390250000,등록,2021,2024,2024,C09D; C09J,,,False,True,False,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,807
1020230100248|1028532830000|접착력이 강화된 세라믹 고온용 접착바인더의 제조방법 및 이에 의해 제조된 고온용 접착바인더|한미르 주식회사,접착력이 강화된 세라믹 고온용 접착바인더의 제조방법 및 이에 의해 제조된 고온용 접착바인더,한미르 주식회사,1020230100248,,1028532830000,등록,2023,2025,2025,C09J; C08L,,,False,True,False,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,809
1020250087968|1029372820000|전력시설물에 사용되는 천장 설치형 케이블 고정장치|(주)한미래엔지니어링,전력시설물에 사용되는 천장 설치형 케이블 고정장치,(주)한미래엔지니어링,1020250087968,,1029372820000,등록,2025,2026,2026,H02G; F16L,,,False,True,False,29.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,830
