application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020090123178,1020110066497,,취하,취하,플래시 메모리 소자 및 그 제조 방법,주식회사 디비하이텍
1020070062645,,1008686560000,소멸,소멸,반도체 소자의 제조 방법,주식회사 디비하이텍
1020080086475,1020100027531,,거절,거절,반도체 막 증착방법,주식회사 디비하이텍
1020210179470,1020230090581,1028819050000,등록,등록,반도체 소자 및 제조방법,주식회사 디비하이텍
1020070141339,1020090073407,,거절,거절,시편 분석 장치,주식회사 디비하이텍
1020070137313,1020090069601,1009586260000,소멸,소멸,마이크로 렌즈의 측정 방법,주식회사 디비하이텍
1020080099052,1020100040022,,거절,거절,다마신 공정을 이용한 반도체 소자의 제조방법,주식회사 디비하이텍
1020070105139,,1008895460000,소멸,소멸,반도체 소자의 제조방법,주식회사 디비하이텍
1020070053710,1020080105734,,거절,거절,반도체 소자의 구리배선 형성 방법,주식회사 디비하이텍
1020110147245,1020130078347,1013021070000,소멸,소멸,반도체 메모리 소자 및 그 제조 방법,주식회사 디비하이텍
1020070136254,1020090068577,1009297390000,소멸,소멸,씨모스 이미지 센서 소자의 모니터링 방법,주식회사 디비하이텍
1020070137124,,1008968480000,소멸,소멸,반도체 소자의 결점 모니터링 방법,주식회사 디비하이텍
1020080114070,1020100055137,,거절,거절,반도체 소자 제조방법,주식회사 디비하이텍
1020090121668,1020110064897,,취하,취하,반도체 소자의 제조 방법,주식회사 디비하이텍
1020070124789,1020090058139,,거절,거절,얼라인 방법,주식회사 디비하이텍
1020070122190,1020090055325,1009412030000,소멸,소멸,광원 교정용 반도체 웨이퍼 및 그 제조방법,주식회사 디비하이텍
1020070073544,1020090010442,1008895530000,소멸,소멸,시스템 인 패키지 및 그 제조 방법,주식회사 디비하이텍
1020080132949,1020100074492,,취하,취하,프로브 카드,주식회사 디비하이텍
1020070139368,1020090071153,1009357610000,소멸,소멸,이미지 센서의 제조 방법,주식회사 디비하이텍
1020080133330,1020100074807,,취하,취하,이미지 센서의 제조방법,주식회사 디비하이텍
1020080065824,1020100005784,,거절,거절,NOR 플래시 메모리 소자 및 NOR 플래시 메모리소자의 제조 방법,주식회사 디비하이텍
1020080132735,1020100074343,,취하,취하,웨이퍼 소팅부가 구비된 웨트 스테이션,주식회사 디비하이텍
1020090136030,1020110079074,,취하,취하,반도체 소자용 퓨즈 및 그 제조 방법,주식회사 디비하이텍
1020070103009,1020090037607,,거절,거절,반도체 소자의 제조방법,주식회사 디비하이텍
